creative_id,campaign_id,advertiser_id,advertiser_name,app_name,vertical,format,language,theme,hook_type,cta_text,headline,subhead,dominant_color,emotional_tone,objective,primary_theme,target_age_segment,target_os,creative_launch_date,asset_file,creative_status,best_score,winner_segment,action_hint,global_rank,global_pct,campaign_rank,campaign_pct,vertical_rank,vertical_pct,format_rank,format_pct,vertical_format_rank,vertical_format_pct,perf_score,overall_roas,overall_ipm,overall_ctr,overall_cvr,lifecycle_spend_usd,lifecycle_impressions,lifecycle_revenue_usd,fatigue_day,has_fatigue,ctr_decay_pct,cvr_decay_pct,evidence_ok,low_evidence,perf_score_pct,overall_roas_pct,overall_ipm_pct,overall_cvr_pct,overall_ctr_pct,overall_roas_vs_campaign_median,overall_ipm_vs_vertical_median,perf_score_vs_vertical_format_median
500080,20013,1013,BoltCart,BoltCart Drops,ecommerce,interstitial,de,testimonial,free shipping,Claim reward,Limited stock,Free shipping over $25,white,calm,purchase,ugc,18-24,Android,2026-01-27,assets/creative_500080.png,stable,0.41247228381374723,not_top,Review,593.0,0.3436807095343681,2.0,0.8333333333333334,43.0,0.6888888888888889,205.0,0.28169014084507044,13.0,0.625,0.4435185185185185,2.9140685983842083,0.2848611617347323,0.0052132897948488,0.0546413441309547,24942.57,6655874,72684.36,,0,-0.8409377999993689,-0.0721201524087895,True,False,0.4212860310421286,0.6396895787139689,0.20953436807095344,0.12971175166297116,0.5831485587583148,0.1034955972994096,-0.01923189901718464,-0.058333333333333404
500083,20013,1013,BoltCart,BoltCart Drops,ecommerce,native,pt,discount,free shipping,Watch now,Limited stock,Only this weekend,orange,calm,purchase,ugc,18-24,Android,2026-02-03,assets/creative_500083.png,stable,0.37128603104212865,not_top,Review,649.0,0.28159645232815966,3.0,0.6666666666666666,57.0,0.5851851851851851,184.0,0.2795275590551181,25.0,0.5294117647058824,0.3854938271604938,3.472076565402454,0.266490718814791,0.0045668093708471,0.0583538083538083,20542.96,6773219,71326.73,,0,-0.8284095033897069,-0.1399912376885893,True,False,0.33148558758314856,0.6751662971175166,0.15521064301552107,0.18070953436807094,0.4157427937915743,0.6615035643176554,-0.037602341937125916,-0.020679012345679038
500087,20014,1014,VaultRun,VaultRun Pay,fintech,interstitial,en,feature-focus,earn more,Install now,Save with confidence,No hidden fees,green,urgent,signup,feature-focus,25-34,Android,2026-01-27,assets/creative_500087.png,fatigued,0.809368070953437,strong_but_fatigued,Refresh,48.0,0.9478935698447893,1.0,1.0,12.0,0.9219858156028369,8.0,0.9753521126760564,5.0,0.875,0.6768518518518519,7.154073706069809,0.516729104766826,0.0050548231449311,0.1022249621700386,24717.91,3529896,176833.75,13.0,1,-0.7939891687354652,-0.1200539359278375,True,False,0.864190687361419,0.8880266075388027,0.7106430155210643,0.7272727272727273,0.5365853658536586,-0.2145293513323283,0.1339882377084965,0.13796296296296295
500088,20014,1014,VaultRun,VaultRun Pay,fintech,native,de,ugc,save smarter,Shop now,Earn cashback daily,No hidden fees,black,premium,signup,feature-focus,25-34,Android,2026-02-02,assets/creative_500088.png,stable,0.7476718403547672,not_top,Review,118.0,0.8702882483370288,2.0,0.8,23.0,0.8439716312056738,23.0,0.9133858267716536,12.0,0.7843137254901961,0.5984567901234569,8.044623611234359,0.4503588380898624,0.004251126353981,0.1059387090830928,21298.59,3830279,171339.14,,0,-0.765251759003138,-0.1564052723592197,True,False,0.729490022172949,0.950110864745011,0.6241685144124168,0.7694013303769401,0.33148558758314856,0.6760205538322213,0.06761797103153289,0.08086419753086438
500085,20014,1014,VaultRun,VaultRun Pay,fintech,native,en,feature-focus,exclusive,Order now,Secure & simple,No hidden fees,blue,premium,signup,feature-focus,25-34,Android,2026-02-04,assets/creative_500085.png,stable,0.7334811529933482,not_top,Review,129.0,0.8580931263858093,3.0,0.6,26.0,0.8226950354609929,27.0,0.8976377952755905,15.0,0.7254901960784313,0.587037037037037,7.583132408734466,0.4494123613953115,0.0042285870147603,0.1062795585916973,20248.06,3600257,153543.72,,0,-0.7476582472556823,0.1690891272758676,True,False,0.7111973392461197,0.9212860310421286,0.623059866962306,0.7771618625277162,0.3270509977827051,0.2145293513323283,0.066671494336982,0.06944444444444453
500098,20016,1016,FreshDash,FreshDash Bites,food_delivery,interstitial,es,discount,book now,Try for free,Hungry? We got you,Late-night deals available,yellow,excited,order,combo,25-34,Android,2026-01-22,assets/creative_500098.png,stable,0.6211751662971174,not_top,Review,293.0,0.6762749445676275,1.0,1.0,31.0,0.8113207547169812,80.0,0.721830985915493,8.0,0.8372093023255814,0.5608024691358025,2.7421905260314547,0.4521032407449171,0.0050837304808614,0.0889313944645449,26617.99,8535661,72991.6,,0,-0.858040867794128,-0.1895858194633448,True,False,0.6596452328159645,0.6219512195121951,0.6263858093126385,0.4933481152993348,0.5443458980044346,0.4533421572333305,0.03122480989773696,0.08055555555555555
500099,20016,1016,FreshDash,FreshDash Bites,food_delivery,interstitial,en,food-closeup,fast,Learn more,Hungry? We got you,Fresh favorites nearby,orange,playful,order,combo,25-34,Android,2026-01-16,assets/creative_500099.png,stable,0.4180155210643016,not_top,Review,585.0,0.352549889135255,2.0,0.8333333333333334,70.0,0.5660377358490566,200.0,0.2992957746478873,25.0,0.4418604651162791,0.407716049382716,2.190700643398236,0.3670979271249204,0.0045229271955911,0.0811637931034482,31770.37,10258843,69599.37,,0,-0.8343697902764547,-0.1131924821482165,True,False,0.37028824833702884,0.4844789356984479,0.4567627494456763,0.3713968957871397,0.4057649667405765,-0.09814772539988814,-0.05378050372225973,-0.07253086419753091
500097,20016,1016,FreshDash,FreshDash Bites,food_delivery,banner,en,food-closeup,2-for-1,Book now,"Fast food, fast",Free delivery over $15,red,adventurous,order,combo,25-34,Android,2026-01-21,assets/creative_500097.png,stable,0.37915742793791574,not_top,Review,635.0,0.29711751662971175,3.0,0.6666666666666666,77.0,0.5220125786163522,45.0,0.7349397590361446,8.0,0.8727272727272727,0.362962962962963,2.55851435046144,0.3118879701148707,0.0041220366472642,0.0756635607113951,26494.27,11690095,67785.97,,0,-0.8131152001934173,-0.076149549682719,True,False,0.3026607538802661,0.5909090909090909,0.3026607538802661,0.34700665188470065,0.3026607538802661,0.2696659816633158,-0.10899046073230945,0.12500000000000008
500106,20017,1017,PulsePlay,PulsePlay Box,entertainment,rewarded_video,de,product-focus,trending,Start now,Exclusive tonight,New hits every week,red,trustworthy,install,trailer,25-34,iOS,2026-01-19,assets/creative_500106.png,stable,0.6275498891352549,not_top,Review,281.0,0.6895787139689579,1.0,1.0,49.0,0.7176470588235294,107.0,0.3375,24.0,0.46511627906976744,0.579320987654321,1.7124983774732303,0.6359339588118983,0.0059109876964614,0.1075850587868067,39521.69,4877865,67680.83,,0,-0.8267397790217412,-0.0296714358282353,True,False,0.6951219512195121,0.29379157427937913,0.7993348115299335,0.7937915742793792,0.7361419068736141,0.006684803730649724,0.19394698090697776,-0.0537037037037037
500105,20017,1017,PulsePlay,PulsePlay Box,entertainment,interstitial,ja,drama,trending,Learn more,Binge starts now,Cancel anytime,blue,premium,install,trailer,25-34,iOS,2026-01-28,assets/creative_500105.png,stable,0.5942350332594235,not_top,Review,333.0,0.6319290465631929,2.0,0.8333333333333334,57.0,0.6705882352941176,96.0,0.6654929577464789,17.0,0.7575757575757576,0.5509259259259259,1.847842274068944,0.5501571505677726,0.0055300834805832,0.0994844205335126,26913.52,4033393,49731.94,,0,-0.7939047597265427,0.0621478135332744,True,False,0.63470066518847,0.35476718403547675,0.7483370288248337,0.6895787139689579,0.6607538802660754,0.1420287003263634,0.10817017266285206,0.08456790123456792
500104,20017,1017,PulsePlay,PulsePlay Box,entertainment,native,en,drama,watch now,Shop now,Exclusive tonight,New hits every week,red,excited,install,trailer,25-34,iOS,2026-01-30,assets/creative_500104.png,stable,0.5534368070953437,not_top,Review,403.0,0.5543237250554324,3.0,0.6666666666666666,68.0,0.6058823529411764,105.0,0.5905511811023622,17.0,0.6862745098039216,0.4858024691358024,2.090932548306793,0.495780174739842,0.0045874955003362,0.1080720786981704,25307.0,4742021,52915.23,,0,-0.8029156726188783,-0.1018997821532955,True,False,0.503880266075388,0.45454545454545453,0.688470066518847,0.7960088691796009,0.4190687361419069,0.3851189745642123,0.05379319683492145,0.0805555555555556
500112,20018,1018,StormByte,StormByte Saga,gaming,playable,de,fantasy,power-up,Try for free,Win epic rewards,Play with friends tonight,lime,excited,install,fantasy,25-34,Android,2026-01-19,assets/creative_500112.png,fatigued,0.707538802660754,not_top,Review,166.0,0.8170731707317073,1.0,1.0,47.0,0.6973684210526315,21.0,0.47368421052631576,19.0,0.47058823529411764,0.650925925925926,1.4348041166125531,1.652897948675227,0.0072389393833539,0.2283342712436691,31717.34,4909559,45508.17,13.0,1,-0.8946835026187515,-0.1040497590052856,True,False,0.8226164079822617,0.16518847006651885,0.9623059866962306,0.9922394678492239,0.9101995565410199,0.26291144795013954,0.2989172832432412,-0.05632716049382702
500113,20018,1018,StormByte,StormByte Saga,gaming,playable,it,reward,competition,Book now,Join the arena,No ads in first week,orange,trustworthy,install,fantasy,25-34,Android,2026-01-15,assets/creative_500113.png,fatigued,0.6192350332594235,not_top,Review,295.0,0.6735033259423503,2.0,0.8333333333333334,90.0,0.41118421052631576,31.0,0.21052631578947367,29.0,0.17647058823529413,0.5830246913580247,1.1456034471882637,1.2811672644649803,0.0064700603061367,0.1980147330697687,34875.96,5434107,39954.02,12.0,1,-0.8847901600255557,-0.1513943057774639,True,False,0.7028824833702882,0.07206208425720621,0.9223946784922394,0.9412416851441242,0.8292682926829268,-0.026289221474149915,-0.07281340096700561,-0.12422839506172834
500109,20018,1018,StormByte,StormByte Saga,gaming,interstitial,de,combo,free rewards,Order now,Join the arena,No ads in first week,blue,calm,install,fantasy,25-34,Android,2026-01-17,assets/creative_500109.png,stable,0.5735033259423503,not_top,Review,370.0,0.5909090909090909,3.0,0.6666666666666666,109.0,0.2894736842105263,112.0,0.6091549295774648,36.0,0.4067796610169492,0.5509259259259259,1.1981818901365635,1.0180538804806425,0.0060944750643942,0.1670453762996626,34112.35,7148934,40872.8,,0,-0.8760184383160037,-0.0622412008281573,True,False,0.63470066518847,0.09201773835920177,0.8669623059866962,0.8503325942350333,0.7638580931263859,0.026289221474149915,-0.3359267849513434,-0.012654320987654288
500118,20019,1019,ZenDrop,ZenDrop Market,ecommerce,native,en,discount,new collection,Book now,Limited stock,Shop bestsellers now,black,adventurous,purchase,product-focus,45-54,Both,2026-01-20,assets/creative_500118.png,fatigued,0.7254434589800443,not_top,Review,136.0,0.8503325942350333,1.0,1.0,3.0,0.9851851851851852,28.0,0.8937007874015748,1.0,1.0,0.6901234567901234,3.033275687332677,0.4817941851672904,0.0066250112600624,0.0727235269880511,22684.43,3663390,68808.13,15.0,1,-0.7943636432651946,-0.0531569927501837,True,False,0.8835920177383592,0.655210643015521,0.6674057649667405,0.32483370288248337,0.844789356984479,0.8150709298506986,0.17770112441537345,0.2839506172839506
500119,20019,1019,ZenDrop,ZenDrop Market,ecommerce,interstitial,en,discount,late-night,Try for free,Your next favorite pick,Only this weekend,red,urgent,purchase,product-focus,45-54,Both,2026-01-20,assets/creative_500119.png,stable,0.6802106430155211,not_top,Review,206.0,0.7727272727272727,2.0,0.5,6.0,0.9629629629629629,49.0,0.8309859154929577,1.0,1.0,0.6796296296296296,2.347871612598087,0.474960718440944,0.0078356463702186,0.0606153846153846,22538.66,2903398,52917.88,,0,-0.7566811643612659,-0.3667975014531939,True,False,0.8680709534368071,0.5343680709534369,0.6541019955654102,0.21618625277161863,0.9390243902439024,0.12966685511610843,0.17086765768902706,0.1777777777777777
500124,20020,1020,NovaPay,NovaPay Wallet,fintech,native,pt,discount,cashback,Book now,Secure & simple,Built for peace of mind,green,trustworthy,signup,minimalist,25-34,Android,2026-01-18,assets/creative_500124.png,stable,0.40565410199556545,not_top,Review,601.0,0.3348115299334812,1.0,1.0,108.0,0.24113475177304963,170.0,0.3346456692913386,48.0,0.0784313725490196,0.3327160493827161,7.413085775008813,0.2474115384655317,0.0027165188396466,0.091076687875177,54269.77,16373529,402306.46,,0,-0.7198134058992616,-0.0768157805735262,True,False,0.25055432372505543,0.9113082039911308,0.1130820399113082,0.541019955654102,0.017738359201773836,0.9025932301055422,-0.13532932859279778,-0.1848765432098764
500125,20020,1020,NovaPay,NovaPay Wallet,fintech,interstitial,pt,feature-focus,earn more,Shop now,"Your money, clearer",Built for peace of mind,green,excited,signup,minimalist,25-34,Android,2026-01-19,assets/creative_500125.png,stable,0.380820399113082,not_top,Review,633.0,0.29933481152993346,2.0,0.8333333333333334,114.0,0.19858156028368795,222.0,0.22183098591549297,31.0,0.0625,0.3225308641975309,6.303279137829585,0.2659287407302949,0.0029895664816719,0.0889522753083485,52175.3,12665047,328875.48,,0,-0.7498312820918899,-0.1340309626663233,True,False,0.229490022172949,0.8281596452328159,0.15299334811529933,0.49445676274944567,0.038802660753880266,-0.20721340707368618,-0.11681212632803462,-0.21635802469135806
500120,20020,1020,NovaPay,NovaPay Wallet,fintech,native,pt,trust,security,Try for free,Earn cashback daily,Built for peace of mind,orange,premium,signup,minimalist,25-34,Android,2026-01-17,assets/creative_500120.png,stable,0.3604212860310421,not_top,Review,660.0,0.26940133037694014,3.0,0.6666666666666666,121.0,0.14893617021276595,188.0,0.2637795275590551,50.0,0.0392156862745098,0.3006172839506173,6.717705951976957,0.2290779978150564,0.0025086689373748,0.0913145590485014,60408.5,18500249,405806.54,,0,-0.6157145272590581,-0.051304120635241,True,False,0.188470066518847,0.8547671840354767,0.08314855875831485,0.5454545454545454,0.0033259423503325942,0.20721340707368618,-0.1536628692432731,-0.21697530864197517
500129,20021,1021,RouteBloom,RouteBloom Getaway,travel,rewarded_video,en,product-focus,discover,Order now,Fly smarter,Hotels + flights in one tap,orange,premium,booking,discount,35-44,iOS,2026-02-03,assets/creative_500129.png,top_performer,0.9082705099778271,top_winner,Scale,3.0,0.9977827050997783,1.0,1.0,2.0,0.993103448275862,3.0,0.9875,2.0,0.9782608695652174,0.8969135802469136,9.33692948459687,0.6043905777753683,0.0091992735453966,0.0656998158379373,22115.31,2361056,206489.09,,0,-0.6975265950137368,0.0922013753519599,True,False,0.9988913525498891,0.9733924611973392,0.7926829268292683,0.2771618625277162,0.9822616407982262,2.7324353103043464,0.27217965956894674,0.14413580246913582
500126,20021,1021,RouteBloom,RouteBloom Getaway,travel,native,en,celebrity,watch now,Get offer,Last-minute savings,Flexible booking options,blue,trustworthy,booking,discount,35-44,iOS,2026-02-04,assets/creative_500126.png,top_performer,0.8610421286031043,top_winner,Scale,20.0,0.9789356984478935,2.0,0.8333333333333334,10.0,0.9379310344827586,2.0,0.9960629921259843,1.0,1.0,0.7907407407407407,10.422594070375231,0.4415541001675124,0.0067955630055986,0.0649768238192675,21536.27,3523917,224463.8,,0,-0.7266066161352949,-0.1373190541561663,True,False,0.9778270509977827,0.991130820399113,0.6086474501108647,0.26940133037694014,0.8691796008869179,3.818099896082707,0.10934318196109083,0.2416666666666667
500128,20021,1021,RouteBloom,RouteBloom Getaway,travel,rewarded_video,en,destination,book now,Get offer,Escape this weekend,Special fares today,white,excited,booking,discount,35-44,iOS,2026-01-20,assets/creative_500128.png,fatigued,0.7605875831485589,not_top,Review,104.0,0.885809312638581,3.0,0.6666666666666666,33.0,0.7793103448275862,50.0,0.69375,24.0,0.5,0.7175925925925926,6.647550559046208,0.4245210418616856,0.006612561785789,0.0641991796241533,44101.9,4755948,293169.61,10.0,1,-0.8239587268955324,0.338438748087982,True,False,0.9146341463414634,0.8470066518847007,0.5742793791574279,0.25942350332594233,0.843680709534368,0.04305638475368401,0.09231012365526403,-0.03518518518518521
500136,20022,1022,CraveLoop,CraveLoop Express,food_delivery,native,en,urgency,2-for-1,Order now,Dinner in minutes,Late-night deals available,orange,calm,order,food-closeup,18-24,iOS,2026-01-23,assets/creative_500136.png,stable,0.7966740576496676,strong_candidate,Keep,58.0,0.9368070953436807,1.0,1.0,2.0,0.9937106918238994,8.0,0.9724409448818898,2.0,0.9803921568627451,0.7373456790123457,2.4131806635973967,0.7188754806293609,0.0072070391472368,0.0997462988535277,24188.16,4320637,58370.4,,0,-0.7504140204505219,-0.080392863941609,True,False,0.9423503325942351,0.5565410199556541,0.8292682926829268,0.6940133037694013,0.9068736141906873,0.6470827822806395,0.2979970497821808,0.2612654320987655
500132,20022,1022,CraveLoop,CraveLoop Express,food_delivery,native,en,drama,save smarter,Start now,Hungry? We got you,Fresh favorites nearby,orange,playful,order,food-closeup,18-24,iOS,2026-01-18,assets/creative_500132.png,stable,0.47849223946784925,not_top,Review,497.0,0.4501108647450111,2.0,0.5,55.0,0.660377358490566,140.0,0.452755905511811,26.0,0.5098039215686274,0.4768518518518518,1.6148164348377885,0.4942706271062328,0.0053415098304103,0.0925338795207766,37127.96,6672458,59954.84,,0,-0.7861376513571795,-0.2020570319113696,True,False,0.4866962305986696,0.24057649667405764,0.6829268292682927,0.5643015521064302,0.6130820399113082,-0.15128144647896868,0.07339219625905269,0.0007716049382716084
500139,20023,1023,NeonCast,NeonCast Stream,entertainment,rewarded_video,en,drama,exclusive,Order now,A new season drops,New hits every week,purple,trustworthy,install,drama,18-24,Android,2026-02-04,assets/creative_500139.png,stable,0.454490022172949,not_top,Review,528.0,0.4157427937915743,1.0,1.0,93.0,0.4588235294117647,144.0,0.10625,35.0,0.20930232558139536,0.4126543209876543,1.9724866596207489,0.4261677881029455,0.0043928391887843,0.0970142019291357,46409.85,9393014,91542.81,,0,-0.8285553902936893,-0.0920798454603992,True,False,0.37915742793791574,0.4157427937915743,0.5787139689578714,0.6496674057649667,0.36363636363636365,0.3809571806534031,-0.015819189801975053,-0.22037037037037044
500141,20023,1023,NeonCast,NeonCast Stream,entertainment,rewarded_video,en,destination,watch now,Watch now,Watch what’s trending,New hits every week,orange,premium,install,drama,18-24,Android,2026-02-04,assets/creative_500141.png,stable,0.35332594235033266,not_top,Review,667.0,0.2616407982261641,2.0,0.8333333333333334,116.0,0.3235294117647059,153.0,0.05,37.0,0.16279069767441862,0.3302469135802469,1.759381214696151,0.3882973217822982,0.0040856754964205,0.0950387083170165,40000.95,8125217,70376.92,,0,-0.8208425932248009,-0.1405171834072236,True,False,0.24611973392461198,0.31042128603104213,0.5033259423503326,0.6197339246119734,0.2926829268292683,0.16785173572880518,-0.05368965612262233,-0.30277777777777787
